sku,brand_sku_code,hob_sku_code,ean_upc,store_view_code,attribute_set_code,product_type,categories,subcatagories,merchandise_categories,product_websites,name,manufacturer,gender,range,formulation,finish,coverage,skin_tone,skin_type,spf,hair_type,scalp_type,variant_type,pack_of,shade,color,size,product_details,description,short_description,how_to_use,key_ingredients,concern,hsn,shelf_life,article_type_sap,mc_code,country_of_origin,manufacture_info,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_image_labels
3000103001,851121,3000103,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Icon Eau de Parfum-125-ml,Police,MALE,,,,,,,,,,,,,,125,,"Una fragranza memorabile ed iconica che gioca tutto sui contrasti. Il top è un rincorrersi di sfaccettature fruttate e speziate che donano dinamismo e brio.Il cuore è un gioco di eleganti note aromatiche e profonde note legnose. Il fondo sigilla questo jus inconfondibile grazie a pennellate sinuose e avvolgenti di vaniglia e labdano.
Features
 Olfactory Family - Woody, Ambery
Top Notes - Pink Pepper, Cardamon,Straberry; Heart Notes - Rosemary, Lavandin, Patchouli; Base Notes - Vanilla, Leather, Sandalwood",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Pink Pepper, Cardamon,Straberry; Heart Notes - Rosemary, Lavandin, Patchouli; Base Notes - Vanilla, Leather, Sandalwood",,33030090,60,ZHOD,H10301004,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3600,,,,,,,,/851121/851121_1.jpg,851121_1,/851121/851121_1.jpg,851121_1,/851121/851121_1.jpg,851121_1,"/851121/851121_2.jpg,/851121/851121_3.jpg,/851121/851121_4.jpg,/851121/851121_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000104001,1841121,3000104,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Icon Gold Eau de Parfum-125-ml,Police,FEMALE,,,,,,,,,,,,,,125,,"AROMATIC, WOODY, CITRUS. With an explosive accord of bergamot, the fragrance is full of sparkling freshness and agility.A surprising contrast can be discovered in the heart, where the fresh spiciness of a burst of red pepper and cardamom clashes with hot clove bud and nutmeg.Cloves add another facet to the Icon man's boldness. Aromatic tones of rosemary and lavender interlaced with sensual shades of dark patchouli, addictive sandalwood, and musk, to release a magnetic trail in the base of the creation. 
Features
 Olfactory Family - Aromatic Woody Citrus
Top Notes - Bergamot, Yuzu, Cardamom; Heart Notes - Cloves, Rosemary, Lavender; Base Notes - Patchouli, Sandalwood, Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Bergamot, Yuzu, Cardamom; Heart Notes - Cloves, Rosemary, Lavender; Base Notes - Patchouli, Sandalwood, Musk",,33030090,60,ZHOD,H30103002,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3600,,,,,,,,/1841121/1841121_1.jpg,1841121_1,/1841121/1841121_1.jpg,1841121_1,/1841121/1841121_1.jpg,1841121_1,"/1841121/1841121_2.jpg,/1841121/1841121_3.jpg,/1841121/1841121_4.jpg,/1841121/1841121_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000105001,171101,3000105,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, Exotic Femme Eau de Toilette-100-ml,Police,FEMALE,,,,,,,,,,,,,,100,,"The fragrance opens on the nice mariage of Passionfruit, Granny smith and Orange giving an unexpected juicy note highlighted by the fruity floral facet of the Magnolia, the velvety Violet and the skin effect of the vineyard Peach in heart;
the woody base of Cedarwood Sandalwood is binding to a Musk and candy sugar accord, creating a noble trail.
Features
 Olfactory Family - Fruity
Top Notes - Orange, Granny Smith, Passion Fruit; Heart Notes - Magnolia, Violet, Peach; Base Notes - Cedarwood, Sandalwood, Musk, Sugar",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Orange, Granny Smith, Passion Fruit; Heart Notes - Magnolia, Violet, Peach; Base Notes - Cedarwood, Sandalwood, Musk, Sugar",,33030090,60,ZHOD,H30103001,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",2450,,,,,,,,/171101/171101_1.jpg,171101_1,/171101/171101_1.jpg,171101_1,/171101/171101_1.jpg,171101_1,"/171101/171101_2.jpg,/171101/171101_3.jpg,/171101/171101_4.jpg,/171101/171101_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000106001,461101,3000106,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, Passion Femme Eau de Toilette-100-ml,Police,FEMALE,,,,,,,,,,,,,,100,,"Passion, fiery and sensual, is the perfume for woman that expresses the passion of the police Latin lover. Warming, electrifying, as a never sleeping city, this fragrance captures a mood of sexiness and passion. For a charismatic woman, always in movement and a tendency to dare.
Features
 Olfactory Family - Aromatic Fougere
Top Notes - Green Apple, Black Currant, Sweet Orange; Heart Notes - Sandalwood, Cedarwood, Vanilla Musk; Base Notes - White Freesia, Lotus Flower, Sunflower",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Green Apple, Black Currant, Sweet Orange; Heart Notes - Sandalwood, Cedarwood, Vanilla Musk; Base Notes - White Freesia, Lotus Flower, Sunflower",,33030090,60,ZHOD,H30103001,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",2450,,,,,,,,/461101/461101_1.jpg,461101_1,/461101/461101_1.jpg,461101_1,/461101/461101_1.jpg,461101_1,"/461101/461101_2.jpg,/461101/461101_3.jpg,/461101/461101_4.jpg,/461101/461101_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000107001,351121,3000107,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, To Be The Queen Eau de Parfum-125-ml,Police,FEMALE,,,,,,,,,,,,,,125,,"This vivacious fragrance is dominated by touches of citrus skins. It opens with the fresh notes of lemon, laurel and cedar leaves, while cardamom and nutmeg give a sparkling character to the modern accord. The fragrance evolves towards more woody and aromatic notes, amber and cashmere wood, while the lavender and the artemisia give a certain freshness to the overall scent. The base note reveals a blend of woods and resins that, along with crystals of orange blossoms, make the fragrance multi-faceted. This very sensual composition further develops into poudré notes, generated by the irresistible sillage of tonka bean.
Features
 Olfactory Family - Chypre-Fruity
Top Notes - Mandarin, Orange Redfruits, Petit Grain; Heart Notes - Jasmine, Peach, Pineapple; Base Notes - Vanilla, Patchouli, Cedarwood",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Mandarin, Orange Redfruits, Petit Grain; Heart Notes - Jasmine, Peach, Pineapple; Base Notes - Vanilla, Patchouli, Cedarwood",,33030090,60,ZHOD,H30103002,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3200,,,,,,,,/351121/351121_1.jpg,351121_1,/351121/351121_1.jpg,351121_1,/351121/351121_1.jpg,351121_1,"/351121/351121_2.jpg,/351121/351121_3.jpg,/351121/351121_4.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000108001,271101,3000108,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, Cosmopolitan Eau de Toilette-100-ml,Police,MALE,,,,,,,,,,,,,,100,,"Top notes are lemon, bergamot, lavender, mint and sage; middle notes are geranium, ylang-ylang, nutmeg and jasmine; base notes are musk, vanilla, cedar, amber, civet and sandalwood.
Features
 Olfactory Family - Fougere Woody
Top Notes - Clary Sage, Lemon, Bergamot; Heart Notes - Lily Of The Valley, Jasmine; Base Notes - Tonka Beans, Vanilla, Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Clary Sage, Lemon, Bergamot; Heart Notes - Lily Of The Valley, Jasmine; Base Notes - Tonka Beans, Vanilla, Musk",,33030090,60,ZHOD,H10301003,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",2450,,,,,,,,/271101/271101_1.jpg,271101_1,/271101/271101_1.jpg,271101_1,/271101/271101_1.jpg,271101_1,"/271101/271101_2.jpg,/271101/271101_3.jpg,/271101/271101_4.jpg,/271101/271101_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000109001,231101,3000109,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, Frozen Eau de Toilette-100-ml,Police,MALE,,,,,,,,,,,,,,100,,"Frozen by Police is a captivating masculine fragrance. The vibrant citrus notes like tangy lemon and sun-drenched mandarin unite with fruity apple in the top. The striking heart note connects the volume of distinctive spices like sharp pepper, woody nutmeg and aromatic cardamom with intense jasmine. The base is luxurious and sophisticated, made of earthy patchouli, rich sandalwood, warm cedar wood, sensual musk and diffusive amber to deliver elegance and depth.
Features
 Olfactory Family - Floriental Woddy
Top Notes - Lemon, Mandarin, Apple; Heart Notes - Pepper, Nutmeg, Jasmine; Base Notes - Patchouli, Musk, Amber",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Lemon, Mandarin, Apple; Heart Notes - Pepper, Nutmeg, Jasmine; Base Notes - Patchouli, Musk, Amber",,33030090,60,ZHOD,H10301003,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",2450,,,,,,,,/231101/231101_1.jpg,231101_1,/231101/231101_1.jpg,231101_1,/231101/231101_1.jpg,231101_1,"/231101/231101_2.jpg,/231101/231101_3.jpg,/231101/231101_4.jpg,/231101/231101_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000110001,1351101,3000110,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Legend For  Eau de Parfum-100-ml,Police,FEMALE,,,,,,,,,,,,,,100,,"The aromatic lavender heart is twisted with absinthe and a hint of black pepper over vibrant amber woods giving life to a unique signature and a long-lasting trail
Features
 Olfactory Family - Floriental Fruity
Top Notes - Bergamot,Black Currant,Redberry; Heart Notes - Magnolia Flower, Jasmine, Rose; Base Notes - Cashmere Wood,Patchouli,Vanilla",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Bergamot,Black Currant,Redberry; Heart Notes - Magnolia Flower, Jasmine, Rose; Base Notes - Cashmere Wood,Patchouli,Vanilla",,33030090,60,ZHOD,H30103002,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3200,,,,,,,,/1351101/1351101_1.jpg,1351101_1,/1351101/1351101_1.jpg,1351101_1,/1351101/1351101_1.jpg,1351101_1,"/1351101/1351101_2.jpg,/1351101/1351101_3.jpg,/1351101/1351101_4.jpg,/1351101/1351101_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000111001,611121,3000111,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, To Be  Eau de Parfum-125-ml,Police,FEMALE,,,,,,,,,,,,,,125,,"FLORAL, FRUITY, MUSKY. The fragrance opens with fresh and sparkling notes, a delicate mixture of the fruity and fizzy notes of tangerine and lime, coupled with the juicy Granny Smith. The heart note reveals the femininity, a little coquettish, typical of the delicate and sensual white flowers, coupled with sweet notes. The persistent and vibrant base note is made from noble and warm woods, softened by musk, which give roundness to this fascinating and enchanting fragrance. 
Features
 Olfactory Family - Floriental Fruity
Top Notes - Granny Smith Apple, Clementine, Lime; Heart Notes - Freesia, Jasmine Petal, Sugar Candy; Base Notes - Cedarwood, Sandalwood, Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Granny Smith Apple, Clementine, Lime; Heart Notes - Freesia, Jasmine Petal, Sugar Candy; Base Notes - Cedarwood, Sandalwood, Musk",,33030090,60,ZHOD,H30103002,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3200,,,,,,,,/611121/611121_1.jpg,611121_1,/611121/611121_1.jpg,611121_1,/611121/611121_1.jpg,611121_1,"/611121/611121_2.jpg,/611121/611121_3.jpg,/611121/611121_4.jpg,/611121/611121_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000112001,131101,3000112,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, Patchouli Femme Eau de Toilette-100-ml,Police,FEMALE,,,,,,,,,,,,,,100,,"Police Patchouli Femme will surely captivate your senses with it's intriguing warm spicy, citrusy and sensual vanilla notes. Top notes lead to the warm, comfortable heart of powdery heliotrope and earthy patchouli. The base notes are built around a cloud of rich musk, tonka bean and sweet vanilla, which allegedly evoke the charm and sophistication.
Features
 Olfactory Family - Chypre Spicy
Top Notes - Lemon & Cinnamon; Heart Notes - Earthy Patchouli; Base Notes - Rich Musk & Vanilla",,Spray on pulse points: behind the ears and on your wrists.,Top Notes - Lemon & Cinnamon; Heart Notes - Earthy Patchouli; Base Notes - Rich Musk & Vanilla,,33030090,60,ZHOD,H30103001,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",2450,,,,,,,,/131101/131101_1.jpg,131101_1,/131101/131101_1.jpg,131101_1,/131101/131101_1.jpg,131101_1,"/131101/131101_2.jpg,/131101/131101_3.jpg,/131101/131101_4.jpg,/131101/131101_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000113001,951121,3000113,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Icon Intense Eau de Parfum-125-ml,Police,MALE,,,,,,,,,,,,,,125,,"The fragrance opens with cheerful and explosive blend of bergamot, pink pepper and cardamom, leading to a heart created of clary sage and orris. Sensual masculine note originates from white cedar which enhances the powdery-aromatic blend in the heart. Base of the composition brings a deep, warm blend of patchouli, benzoin and crystal amber.
Features
 Olfactory Family - Oriental Spicy
Top Notes - Blend of bergamot, pink pepper and cardamom; Heart Notes - Clary sage and orris, white cedar; Base Notes - Warm blend of patchouli, benzoin and crystal amber",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Blend of bergamot, pink pepper and cardamom; Heart Notes - Clary sage and orris, white cedar; Base Notes - Warm blend of patchouli, benzoin and crystal amber",,33030090,60,ZHOD,H10301004,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3600,,,,,,,,/951121/951121_1.jpg,951121_1,/951121/951121_1.jpg,951121_1,/951121/951121_1.jpg,951121_1,"/951121/951121_2.jpg,/951121/951121_3.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000114001,641121,3000114,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, To Be The Illusionist Eau de Toilette-125-ml,Police,MALE,,,,,,,,,,,,,,125,,"FOUGÈRE, AROMATIC, WOODY, AMBER. The fragrance opens on penetrating head notes, based on a transparent and aquatic accord. These notes are reinforced with a touch of bergamot from Calabria and by the aromatic and persistent notes of ivy leaves. This enlarged freshness gives to this masculine jus a truly provocative effect. The contrasts appear in the heart note with a mystical and elegant note, expressed through the poudré touches of iris and white cedar, in turn emphasised by a seductive sage accord. Noble raw materials enrich and complete the sillage: a refined Cashmere wood mixture, with crystals of vegetable mosses, and a “skin” accord, which is the product of the soft musk.
Features
 Olfactory Family - Woody Aromatic
Top Notes - Calabrian Bergamot, Ivy Leaves, Aquatic Accord; Heart Notes - Clary Sage,Orris, White Cedar; Base Notes - Cashmere, Crystal Moss, Skin Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Calabrian Bergamot, Ivy Leaves, Aquatic Accord; Heart Notes - Clary Sage,Orris, White Cedar; Base Notes - Cashmere, Crystal Moss, Skin Musk",,33030090,60,ZHOD,H10301003,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",2300,,,,,,,,/641121/641121_1.jpg,641121_1,/641121/641121_1.jpg,641121_1,/641121/641121_1.jpg,641121_1,"/641121/641121_2.jpg,/641121/641121_3.jpg,/641121/641121_4.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000115001,1341101,3000115,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Legend For Man Eau de Parfum-100-ml,Police,MALE,,,,,,,,,,,,,,100,,"The aromatic lavender heart is twisted with absinthe and a hint of black pepper over vibrant amber woods giving life to a unique signature and a long-lasting trail
Features
 Olfactory Family - Aromatic Fougere
Top Notes - Black Pepper, Absinthe Lavender; Heart Notes - Star Anise,Coumarin,Geranium; Base Notes - Amberwood, Leather Accord, Vetiver",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Black Pepper, Absinthe Lavender; Heart Notes - Star Anise,Coumarin,Geranium; Base Notes - Amberwood, Leather Accord, Vetiver",,33030090,60,ZHOD,H10301004,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3200,,,,,,,,/1341101/1341101_1.jpg,1341101_1,/1341101/1341101_1.jpg,1341101_1,/1341101/1341101_1.jpg,1341101_1,"/1341101/1341101_2.jpg,/1341101/1341101_3.jpg,/1341101/1341101_4.jpg,/1341101/1341101_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000116001,1661121,3000116,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, To Be Rebel Ww Eau de Toilette-125-ml,Police,MALE,,,,,,,,,,,,,,125,,"Its open with violet leaf, nutmeg, grapefruit and black pepper, middle are orange blossom, sage and sea notes, base notes are white musk, vetiver and amberwood.
Features
 Olfactory Family - Fresh Spicy
Top Notes - Violet leaf, nutmeg, grapefruit and black pepper; Heart Notes - Orange blossom, sage and sea notes; Base Notes - White musk, vetiver and amberwood",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Violet leaf, nutmeg, grapefruit and black pepper; Heart Notes - Orange blossom, sage and sea notes; Base Notes - White musk, vetiver and amberwood",,33030090,60,ZHOD,H10301003,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",2695,,,,,,,,/1661121/1661121_1.jpg,1661121_1,/1661121/1661121_1.jpg,1661121_1,/1661121/1661121_1.jpg,1661121_1,"/1661121/1661121_2.jpg,/1661121/1661121_3.jpg,/1661121/1661121_4.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000117001,1681121,3000117,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, To Be Mr Beat Eau de Toilette-125-ml,Police,MALE,,,,,,,,,,,,,,125,,"FOUGÈRE
The true essence of men … charismatic, modern and elegant.
Spicy and citrusy electric top on
intense aromatic and woody facets.
Features
 Olfactory Family - Fresh Fougere
Top Notes - Apple, Bergamot, Cardamom; Heart Notes - Lavender, Marine Accord, Patchouli; Base Notes - Vetiver, Leather Accord, Cedar Wood",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Apple, Bergamot, Cardamom; Heart Notes - Lavender, Marine Accord, Patchouli; Base Notes - Vetiver, Leather Accord, Cedar Wood",,33030090,60,ZHOD,H10301003,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3200,,,,,,,,/1681121/1681121_1.jpg,1681121_1,/1681121/1681121_1.jpg,1681121_1,/1681121/1681121_1.jpg,1681121_1,"/1681121/1681121_2.jpg,/1681121/1681121_3.jpg,/1681121/1681121_4.jpg,/1681121/1681121_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000118001,1621121,3000118,6.80E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, To Be Rose Blossom Eau de Parfum-125-ml,Police,FEMALE,,,,,,,,,,,,,,125,,"To Be Rose Blossom is a fragrance for a non-conventional woman who loves to seduce with her free spirit.
The shining top of the fragrance mix sunny citrus notes of yellow mandarin with fruity sparklingness notes of pear. 
An intoxicating bouquet of indian jasmine, gardenia and heliotrope blooms into the heart of the fragrance warmed up by notes of liquorice. 
The enveloping drydown of sensual woods, vanilla, amber and musk amplifies the extraordinary sillage of the fragrance. Olfactory Family: Floriental
Features
 Olfactory Family - Floriental
Top Notes - Yellow Mandarine, Sparkling Pear; Heart Notes - Jasmine Sambac, Heliotrope, Gardenia,Liquorice; Base Notes - Sandalwood,Virginian Cedarwood, Amber, Vanilla, Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Yellow Mandarine, Sparkling Pear; Heart Notes - Jasmine Sambac, Heliotrope, Gardenia,Liquorice; Base Notes - Sandalwood,Virginian Cedarwood, Amber, Vanilla, Musk",,33030090,60,ZHOD,H30103002,Italy,"Mavives.P.A  Via Altinia 298/B, 30173 Dese - Venezia",,1,,"Catalog, Search",3200,,,,,,,,/1621121/1621121_1.jpg,1621121_1,/1621121/1621121_1.jpg,1621121_1,/1621121/1621121_1.jpg,1621121_1,"/1621121/1621121_2.jpg,/1621121/1621121_3.jpg,/1621121/1621121_4.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
